,source,band,zbound,zvalue
2773,../1024/data/frame_01188,B3,zmax,207.03416133447098
2774,../1024/data/frame_01188,B4,zmin,18.268537521362305
2775,../1024/data/frame_01188,B4,zmax,586.7901966770235
2776,../1024/data/frame_01188,B5,zmin,469.34587085698
2777,../1024/data/frame_01188,B5,zmax,4138.4872655723775
2778,../1024/data/frame_01188,B6,zmin,17.18004481890282
2779,../1024/data/frame_01188,B6,zmax,520.2145342207714
2780,../1024/data/frame_01188,B7,zmin,0.003896308530085597
2781,../1024/data/frame_01188,B7,zmax,0.32490883317099045
2782,../1024/data/frame_01188,B8,zmin,-0.003944813757378249
2783,../1024/data/frame_01188,B8,zmax,0.041300722686529005
2784,../1024/data/frame_01189,B3,zmin,4.684322834014893
2785,../1024/data/frame_01189,B3,zmax,205.412598013163
2786,../1024/data/frame_01189,B4,zmin,18.364200592041016
2787,../1024/data/frame_01189,B4,zmax,342.175537109375
2788,../1024/data/frame_01189,B5,zmin,461.96069236429514
2789,../1024/data/frame_01189,B5,zmax,3978.3123779845396
2790,../1024/data/frame_01189,B6,zmin,13.778942747074701
2791,../1024/data/frame_01189,B6,zmax,560.4011234599177
2792,../1024/data/frame_01189,B7,zmin,0.0026846339287006746
2793,../1024/data/frame_01189,B7,zmax,0.33528671957884587
2794,../1024/data/frame_01189,B8,zmin,-0.0037977910289130547
2795,../1024/data/frame_01189,B8,zmax,0.04443098979806852
2796,../1024/data/frame_01190,B3,zmin,3.7699246406555176
2797,../1024/data/frame_01190,B3,zmax,49.86175630809865
2798,../1024/data/frame_01190,B4,zmin,10.718829154968262
2799,../1024/data/frame_01190,B4,zmax,111.49710533695479
2800,../1024/data/frame_01190,B5,zmin,405.5700563561021
2801,../1024/data/frame_01190,B5,zmax,1288.0407701717954
2802,../1024/data/frame_01190,B6,zmin,9.858001435641706
2803,../1024/data/frame_01190,B6,zmax,63.25413036638659
2804,../1024/data/frame_01190,B7,zmin,-0.0003551610799682692
2805,../1024/data/frame_01190,B7,zmax,0.036968347217657585
2806,../1024/data/frame_01190,B8,zmin,-0.0033494506826150655
2807,../1024/data/frame_01190,B8,zmax,0.007327905195823026
2808,../1024/data/frame_01191,B3,zmin,1.6051478385925293
2809,../1024/data/frame_01191,B3,zmax,103.44684864049937
2810,../1024/data/frame_01191,B4,zmin,12.171256065368652
2811,../1024/data/frame_01191,B4,zmax,245.04592895507812
2812,../1024/data/frame_01191,B5,zmin,402.7648807227478
2813,../1024/data/frame_01191,B5,zmax,2165.4167802451548
2814,../1024/data/frame_01191,B6,zmin,7.659142767381964
2815,../1024/data/frame_01191,B6,zmax,159.2515069787436
2816,../1024/data/frame_01191,B7,zmin,-0.001505886544062868
2817,../1024/data/frame_01191,B7,zmax,0.10569302343934556
2818,../1024/data/frame_01191,B8,zmin,-0.00365398879030179
2819,../1024/data/frame_01191,B8,zmax,0.004922561641275705
2820,../1024/data/frame_01192,B3,zmin,0.5590578317642212
2821,../1024/data/frame_01192,B3,zmax,38.36875152903265
2822,../1024/data/frame_01192,B4,zmin,9.78863525390625
2823,../1024/data/frame_01192,B4,zmax,47.46415657045616
2824,../1024/data/frame_01192,B5,zmin,394.05691071734327
2825,../1024/data/frame_01192,B5,zmax,734.2298599212452
2826,../1024/data/frame_01192,B6,zmin,8.579962049577446
2827,../1024/data/frame_01192,B6,zmax,26.44636160257668
2828,../1024/data/frame_01192,B7,zmin,-0.0013879153577364106
2829,../1024/data/frame_01192,B7,zmax,0.01255895500968318
2830,../1024/data/frame_01192,B8,zmin,-0.003585984630974074
2831,../1024/data/frame_01192,B8,zmax,0.01990485916498427
2832,../1024/data/frame_01193,B3,zmin,2.57014799118042
2833,../1024/data/frame_01193,B3,zmax,45.21442903861482
2834,../1024/data/frame_01193,B4,zmin,10.454476356506348
2835,../1024/data/frame_01193,B4,zmax,95.95902249262102
2836,../1024/data/frame_01193,B5,zmin,406.23801395266315
2837,../1024/data/frame_01193,B5,zmax,1180.3162439615385
2838,../1024/data/frame_01193,B6,zmin,8.745978529594973
2839,../1024/data/frame_01193,B6,zmax,45.069939907942626
2840,../1024/data/frame_01193,B7,zmin,-0.001405091410276853
2841,../1024/data/frame_01193,B7,zmax,0.02116576131686694
2842,../1024/data/frame_01193,B8,zmin,-0.0033038646991761325
2843,../1024/data/frame_01193,B8,zmax,0.004056695544853222
2844,../1024/data/frame_01194,B3,zmin,1.9167122840881348
2845,../1024/data/frame_01194,B3,zmax,40.05084254666661
2846,../1024/data/frame_01194,B4,zmin,10.45007610321045
2847,../1024/data/frame_01194,B4,zmax,72.47848720620195
2848,../1024/data/frame_01194,B5,zmin,397.0993911383817
2849,../1024/data/frame_01194,B5,zmax,944.6308260329429
2850,../1024/data/frame_01194,B6,zmin,8.424756996493628
2851,../1024/data/frame_01194,B6,zmax,36.543790528661624
2852,../1024/data/frame_01194,B7,zmin,-0.0012638575906790159
2853,../1024/data/frame_01194,B7,zmax,0.002516160918811666
2854,../1024/data/frame_01194,B8,zmin,-0.0038296423980027955
2855,../1024/data/frame_01194,B8,zmax,0.024692926584075365
2856,../1024/data/frame_01195,B3,zmin,1.160012125968933
2857,../1024/data/frame_01195,B3,zmax,39.698622475797116
2858,../1024/data/frame_01195,B4,zmin,12.727309226989746
2859,../1024/data/frame_01195,B4,zmax,59.27967165732706
2860,../1024/data/frame_01195,B5,zmin,419.47921949441206
2861,../1024/data/frame_01195,B5,zmax,819.6654064366634
2862,../1024/data/frame_01195,B6,zmin,9.053212247326272
2863,../1024/data/frame_01195,B6,zmax,35.614001504755294
2864,../1024/data/frame_01195,B7,zmin,-0.0011113389864017
2865,../1024/data/frame_01195,B7,zmax,0.0052477071777823955
2866,../1024/data/frame_01195,B8,zmin,-0.0036472381557716258
2867,../1024/data/frame_01195,B8,zmax,0.0034009319342825006
